13,1008,1000,1.01003,4,2,0
14,1008,1001,1.01,4,4,0
14,1008,1001,1.01001,4,2,0
14,1008,1001,131360,11,2,0
14,1008,1001,1.01,4,4,0
14,1008,1000,1,7,4,0
14,1008,1000,1,7,4,0
14,1008,1001,1.01,4,2,0
14,1008,1000,1.01001,4,2,0
15,1008,1000,1.01001,4,2,0
15,1008,1000,1.00312,3,2,0
15,1008,1000,1.00312,3,2,0
15,1008,1000,131373,11,2,0
17,1008,1000,1.01001,4,2,0
17,1008,1000,1.01,4,2,0
17,1008,1002,1.01001,4,2,0
18,1008,1002,131360,11,2,0
18,1008,1000,1.01003,4,2,0
18,1008,1000,1.01002,4,2,0
18,1008,1000,1.01001,4,2,0
19,1008,1000,1.01,4,2,0
19,1008,1000,1,7,4,0
19,1008,1000,1,7,4,0
19,1008,1000,1.01002,4,4,0
19,1008,1000,1.01003,4,2,0
19,1008,1000,1.01002,4,4,0
19,1008,1001,1.01,4,2,0
19,1008,1000,1,7,4,0
19,1008,1002,1.01,4,2,0
19,1008,1002,1,7,4,0
19,1008,1002,1.01002,4,2,0
19,1008,1002,1.01003,4,2,0
19,1008,1002,1.01,4,2,0
19,1008,1000,1.01002,4,2,0
19,1008,1000,1.01003,4,2,0
19,1008,1003,1.01,4,2,0
19,1008,1003,1,7,4,0
19,1008,1003,1.01002,4,2,0
19,1008,1000,1.01001,4,2,0
19,1008,1000,131360,11,2,0
19,1008,1000,1.01001,4,2,0
19,1008,1000,131360,11,2,0
19,1008,1000,1.01001,4,2,0
19,1008,1000,1.01001,4,2,0
19,1008,1003,1.01002,4,4,0
19,1008,1003,1.01002,4,2,0
19,1008,1003,1.01003,4,3,0
20,1008,1002,1.01001,4,2,0
20,1008,1000,194753,11,2,0
11,1008,1003,124870,11,2,0
12,1008,1003,1,3,4,0
12,1008,1003,1.00312,3,2,0
13,1008,1000,194753,11,2,0
11,1008,1001,24890,10,2,0
12,1008,1001,24822.7,10,2,0
12,1008,1000,24822.7,10,2,0
12,1008,1001,24860.3,10,2,0
15,1008,1001,24846.8,10,2,0
10,1008,1002,24864.5,10,2,0
11,1008,1002,1,3,4,0
11,1008,1002,1,3,4,0
12,1008,1003,1.01,4,2,0
12,1008,1002,1.01003,4,2,0
13,1008,1001,1.01001,4,2,0
14,1008,1003,1.01001,4,2,0
14,1008,1003,1.01001,4,2,0
15,1008,1002,1.01001,4,2,0
15,1008,1002,1.01,4,2,0
15,1008,1002,1.01003,4,2,0
15,1008,1003,1.01002,4,2,0
15,1008,1003,1.01002,4,2,0
15,1008,1000,1.01002,4,2,0
15,1008,1000,1.01001,4,2,0
15,1008,1001,1.01002,4,2,0
15,1008,1003,1.01002,4,2,0
15,1008,1003,1,7,4,0
15,1008,1001,1,3,3,0
15,1008,1001,1,3,3,0
15,1008,1002,1,7,4,0
15,1008,1001,1,3,3,0
15,1008,1001,61763.1,10,2,0
15,1008,1002,1,3,4,0
15,1008,1001,1.01002,4,4,0
15,1008,1002,1,3,3,0
15,1008,1002,1,3,4,0
15,1008,1002,1,3,4,0
15,1008,1002,1.01003,4,2,0
15,1008,1002,1.01001,4,2,0
15,1008,1002,1.01001,4,2,0
15,1008,1002,1.01001,4,2,0
15,1008,1002,1.01001,4,2,0
15,1008,1002,1,3,4,0
15,1008,1002,1.01001,4,2,0
15,1008,1002,1.01003,4,2,0
15,1008,1002,1.01001,4,2,0
15,1008,1003,1,7,4,0
15,1008,1001,1.01001,4,2,0
15,1008,1001,1.01001,4,2,0
16,1008,1001,24864.5,10,2,0
16,1008,1002,81063.9,10,2,0
16,1008,1002,80064.6,10,2,0
16,1008,1001,1,3,3,0
17,1008,1002,1.01003,4,2,0
17,1008,1001,58673.6,10,2,0
10,1008,1002,84793.8,10,2,0
10,1008,1002,24834.6,10,2,0
10,1008,1002,80064.6,10,2,0
11,1008,1001,61763.1,10,2,0
11,1008,1001,70573.7,10,2,0
11,1008,1001,70573.7,10,2,0
11,1008,1002,81063.9,10,2,0
12,1008,1001,26255.3,10,2,0
13,1008,1002,61791.2,10,2,0
13,1008,1002,61629.6,10,2,0
13,1008,1002,81075.3,10,2,0
14,1008,1002,81063.9,10,2,0
14,1008,1002,81063.9,10,2,0
14,1008,1002,61624.4,10,2,0
14,1008,1001,61763.1,10,2,0
14,1008,1001,94182.2,10,2,0
14,1008,1002,61624.4,10,2,0
15,1008,1002,84793.8,10,2,0
15,1008,1002,97391.7,10,2,0
16,1008,1001,61763.1,10,2,0
16,1008,1002,24830.4,10,2,0
10,1008,1001,61763.1,10,2,0
11,1008,1001,61474.3,10,2,0
11,1008,1001,24883.5,10,2,0
11,1008,1001,94182.2,10,2,0
11,1008,1001,61763.1,10,2,0
11,1008,1001,61763.1,10,2,0
11,1008,1001,94752.8,10,2,0
11,1008,1002,58624.3,10,2,0
11,1008,1002,81063.9,10,2,0
11,1008,1002,43439.6,10,2,0
11,1008,1002,80064.6,10,2,0
11,1008,1001,24897.1,10,2,0
11,1008,1002,43439.6,10,2,0
11,1008,1001,24897.1,10,2,0
11,1008,1001,24897.1,10,2,0
12,1008,1001,24897.1,10,2,0
12,1008,1002,43439.6,10,2,0
12,1008,1002,24863.5,10,2,0
13,1008,1002,24900.5,10,2,0
13,1008,1001,24864.1,10,2,0
14,1008,1002,73477.2,10,2,0
14,1008,1002,31729.1,10,2,0
14,1008,1002,31725.2,10,2,0
14,1008,1002,24850,10,2,0
14,1008,1002,24852.5,10,2,0
14,1008,1002,24834.6,10,2,0
14,1008,1001,24883.5,10,2,0
15,1008,1002,1.01003,4,2,0
15,1008,1002,1.01001,4,2,0
15,1008,1001,1.01002,4,2,0
15,1008,1002,1.01,4,2,0
15,1008,1000,1.01002,4,2,0
15,1008,1000,1.01003,4,4,0
15,1008,1003,1.01,4,2,0
15,1008,1002,1.01003,4,4,0
15,1008,1003,1.01002,4,2,0
15,1008,1003,1.01001,4,2,0
15,1008,1003,1.01002,4,2,0
15,1008,1002,1,3,3,0
15,1008,1003,1,3,4,0
15,1008,1002,70573.7,10,2,0
16,1008,1002,58673.6,10,2,0
16,1008,1002,40868.9,10,2,0
16,1008,1002,24864.1,10,2,0
16,1008,1002,24897.1,10,2,0
11,1008,1002,24897.1,10,2,0
12,1008,1002,24864.1,10,2,0
12,1008,1002,84793.8,10,2,0
13,1008,1002,61763.1,10,2,0
15,1008,1002,61474.3,10,2,0
16,1008,1002,58673.6,10,2,0
16,1008,1002,40868.9,10,2,0
16,1008,1002,58633.4,10,2,0
17,1008,1002,61545.7,10,2,0
17,1008,1002,61545.7,10,2,0
17,1008,1002,24837.8,10,2,0
10,1008,1002,24864.1,10,2,0
10,1008,1003,43439.6,10,2,0
10,1008,1003,81063.9,10,2,0
10,1008,1003,80064.6,10,2,0
10,1008,1003,81063.9,10,2,0
10,1008,1003,81063.9,10,2,0
10,1008,1002,73427.6,10,2,0
10,1008,1003,24830.4,10,2,0
11,1008,1003,81063.9,10,2,0
11,1008,1002,84793.8,10,2,0
12,1008,1003,24834.6,10,2,0
12,1008,1003,61763.1,10,2,0
12,1008,1003,73446.6,10,2,0
12,1008,1003,1,3,4,0
12,1008,1003,1,3,3,0
12,1008,1003,1,3,4,0
12,1008,1003,1,3,4,0
12,1008,1003,1,3,4,0
12,1008,1003,1.01002,4,2,0
12,1008,1002,26933.5,10,2,0
12,1008,1002,58676.8,10,2,0
12,1008,1002,70573.7,10,2,0
12,1008,1002,70573.7,10,2,0
14,1008,1003,73446.6,10,2,0
14,1008,1003,72781.3,10,2,0
15,1008,1004,194753,11,2,0
15,1008,1003,58678.5,10,2,0
15,1008,1003,61647,10,2,0
15,1008,1003,61640.9,10,2,0
15,1008,1003,61629.6,10,2,0
15,1008,1003,73477.2,10,2,0
15,1008,1002,61763.1,10,2,0
16,1008,1004,1.00312,3,2,0
16,1008,1004,1,3,7,0
16,1008,1001,1.00312,3,2,0
16,1008,1003,58698.9,10,2,0
16,1008,1001,1.00911,3,2,0
16,1008,1003,73443.7,10,2,0
16,1008,1003,24825.4,10,2,0
16,1008,1002,58627.8,10,2,0
16,1008,1003,31341.7,10,2,0
16,1008,1003,31341.7,10,2,0
16,1008,1002,58627.8,10,2,0
16,1008,1002,58627.8,10,2,0
16,1008,1002,58627.8,10,2,0
16,1008,1002,58627.8,10,2,0
17,1008,1003,73477.2,10,2,0
17,1008,1002,24875.3,10,2,0
17,1008,1001,124855,11,2,0
17,1008,1002,24876.5,10,2,0
18,1008,1003,1.01002,4,2,0
10,1008,1003,61700.4,10,2,0
10,1008,1002,61474.3,10,2,0
10,1008,1002,58676.8,10,2,0
10,1008,1002,24875.5,10,2,0
10,1008,1003,61700.4,10,2,0
11,1008,1003,87767.8,10,2,0
11,1008,1002,24856.7,10,2,0
11,1008,1002,58679.4,10,2,0
11,1008,1002,24859.8,10,2,0
11,1008,1003,88864.8,10,2,0
11,1008,1002,24859.8,10,2,0
12,1008,1002,24864.1,10,2,0
12,1008,1003,73446.6,10,2,0
12,1008,1003,24834.6,10,2,0
12,1008,1003,24846.8,10,2,0
12,1008,1002,24887.7,10,2,0
12,1008,1003,61624.4,10,2,0
12,1008,1003,51725.4,10,2,0
12,1008,1002,24862.5,10,2,0
12,1008,1003,24850,10,2,0
12,1008,1002,24897.1,10,2,0
12,1008,1002,24876.5,10,2,0
12,1008,1002,24886.3,10,2,0
12,1008,1002,24886.3,10,2,0
12,1008,1002,73427.6,10,2,0
13,1008,1002,24825.7,10,2,0
13,1008,1003,81073.4,10,2,0
13,1008,1003,24857.1,10,2,0
13,1008,1003,61700.4,10,2,0
13,1008,1003,61692.4,10,2,0
13,1008,1003,61698.5,10,2,0
13,1008,1003,61624.4,10,2,0
13,1008,1003,73479,10,2,0
14,1008,1003,80435.5,10,2,0
14,1008,1003,80435.5,10,2,0
14,1008,1002,61763.1,10,2,0
15,1008,1002,73427.6,10,2,0
15,1008,1002,24876.4,10,2,0
15,1008,1002,58633.4,10,2,0
15,1008,1002,84793.8,10,2,0
15,1008,1002,84793.8,10,1,0
15,1008,1002,1.01003,4,2,0
15,1008,1003,1.01002,4,2,0
15,1008,1002,84793.8,10,2,0
10,1008,1002,24837.8,10,2,0
10,1008,1002,24837.8,10,2,0
11,1008,1003,84793.8,10,2,0
12,1008,1002,24837.8,10,2,0
12,1008,1002,24837.8,10,2,0
12,1008,1002,24837.8,10,2,0
12,1008,1002,61763.1,10,2,0
12,1008,1002,61763.1,10,2,0
13,1008,1002,24837.8,10,2,0
13,1008,1003,24900.5,10,2,0
13,1008,1003,80435.5,10,2,0
14,1008,1003,58645.7,10,2,0
14,1008,1002,24837.8,10,2,0
15,1008,1003,80435.5,10,2,0
15,1008,1003,24900.5,10,2,0
15,1008,1002,73427.6,10,2,0
16,1008,1002,73427.6,10,2,0
16,1008,1003,80435.5,10,2,0
17,1008,1002,24837.8,10,2,0
17,1008,1003,61694,10,2,0
10,1008,1003,61694,10,2,0
10,1008,1003,72781.3,10,2,0
10,1008,1003,88886.5,10,2,0
10,1008,1003,73479,10,2,0
10,1008,1003,61624.4,10,2,0
10,1008,1003,61624.4,10,2,0
10,1008,1003,58645.7,10,2,0
10,1008,1003,58646.4,10,2,0
10,1008,1002,24876.4,10,2,0
11,1008,1002,58678.5,10,2,0
11,1008,1002,61474.3,10,2,0
12,1008,1003,30978.4,10,2,0
12,1008,1002,58680.5,10,2,0
12,1008,1002,58680.5,10,2,0
12,1008,1002,85684,10,2,0
13,1008,1002,76379.5,10,2,0
13,1008,1002,76379.5,10,2,0
13,1008,1002,24853.9,10,2,0
13,1008,1002,84793.8,10,2,0
13,1008,1003,60577.4,10,2,0
13,1008,1003,60577.4,10,2,0
13,1008,1003,24852.5,10,2,0
14,1008,1003,60577.4,10,2,0
14,1008,1003,24863.5,10,2,0
14,1008,1003,73445.7,10,2,0
14,1008,1003,30978.4,10,2,0
14,1008,1003,85631.4,10,2,0
14,1008,1003,88864.8,10,2,0
15,1008,1003,87767.8,10,2,0
15,1008,1002,61763.1,10,2,0
15,1008,1003,24846.8,10,2,0
15,1008,1003,81063.9,10,2,0
15,1008,1003,43439.6,10,2,0
15,1008,1003,43439.6,10,2,0
15,1008,1002,24864.1,10,2,0
16,1008,1002,24876.5,10,2,0
16,1008,1002,76379.5,10,2,0
16,1008,1002,61763.1,10,2,0
16,1008,1002,58678.5,10,2,0
10,1008,1003,1.01002,4,2,0
10,1008,1003,73445.7,10,2,0
10,1008,1003,73445.7,10,2,0
10,1008,1003,51725.4,10,2,0
10,1008,1003,31778.4,10,2,0
10,1008,1002,24828.6,10,2,0
10,1008,1003,24823.7,10,2,0
11,1008,1003,43439.6,10,2,0
11,1008,1003,43439.6,10,2,0
11,1008,1003,30978.4,10,2,0
11,1008,1003,43439.6,10,2,0
11,1008,1003,81063.9,10,2,0
11,1008,1003,81063.9,10,2,0
11,1008,1003,80064.6,10,2,0
11,1008,1003,80064.6,10,2,0
11,1008,1003,81063.9,10,2,0
12,1008,1003,31725.2,10,2,0
12,1008,1003,31729.1,10,2,0
12,1008,1003,31725.3,10,2,0
13,1008,1003,24859.4,10,2,0
13,1008,1003,24859.4,10,2,0
13,1008,1003,24859.4,10,2,0
13,1008,1003,1.01002,4,2,0
13,1008,1003,24859.4,10,2,0
13,1008,1003,24859.4,10,2,0
14,1008,1003,73446.6,10,2,0
14,1008,1003,73446.6,10,2,0
14,1008,1003,24846.1,10,2,0
14,1008,1003,24824.9,10,2,0
14,1008,1003,24873.9,10,2,0
14,1008,1003,24891.4,10,2,0
14,1008,1003,24824.9,10,2,0
14,1008,1003,61700.4,10,2,0
14,1008,1003,72781.3,10,2,0
14,1008,1002,24837.8,10,2,0
15,1008,1002,58680.5,10,2,0
15,1008,1002,58680.5,10,2,0
15,1008,1002,24885.5,10,2,0
15,1008,1002,24885.5,10,2,0
15,1008,1002,24885.5,10,2,0
15,1008,1003,24865.3,10,2,0
16,1008,1003,24863.5,10,2,0
16,1008,1003,24863.5,10,2,0
16,1008,1003,61624.4,10,2,0
16,1008,1003,61629.6,10,2,0
17,1008,1003,81063.9,10,2,0
17,1008,1003,80435.5,10,2,0
17,1008,1002,73427.6,10,2,0
17,1008,1003,24829,10,2,0
17,1008,1002,61763.1,10,2,0
17,1008,1003,24859.4,10,2,0
10,1008,1002,24837.8,10,2,0
10,1008,1002,24837.8,10,2,0
11,1008,1002,24864.1,10,2,0
11,1008,1002,84793.8,10,2,0
12,1008,1002,58680.5,10,2,0
12,1008,1002,24876.5,10,2,0
12,1008,1002,61763.1,10,2,0
14,1008,1002,58633.4,10,2,0
14,1008,1002,58628.4,10,2,0
14,1008,1002,73427.6,10,2,0
14,1008,1002,24830.6,10,2,0
14,1008,1002,24876.5,10,2,0
15,1008,1002,58677,10,2,0
15,1008,1002,58676.8,10,2,0
15,1008,1002,24867.9,10,2,0
15,1008,1002,24867.9,10,2,0
15,1008,1002,24868.6,10,2,0
15,1008,1002,24875.3,10,2,0
15,1008,1002,24877.5,10,2,0
15,1008,1002,24862.5,10,2,0
15,1008,1002,24868.6,10,2,0
15,1008,1002,80054.5,10,2,0
16,1008,1002,58633.4,10,2,0
15,1008,1004,90595.4,10,2,0
16,1008,1002,58628.4,10,2,0
17,1008,1004,73476.7,10,2,0
17,1008,1002,24876.5,10,2,0
10,1008,1002,84793.8,10,2,0
10,1008,1002,24864.1,10,2,0
10,1008,1004,73476.7,10,2,0
11,1008,1002,84793.8,10,2,0
11,1008,1002,84793.8,10,2,0
13,1008,1004,80435.5,10,2,0
14,1008,1002,58680.5,10,2,0
15,1008,1004,61694,10,2,0
15,1008,1002,24885.5,10,2,0
15,1008,1002,58680.5,10,2,0
15,1008,1002,58680.5,10,2,0
15,1008,1003,80080.9,10,2,0
16,1008,1003,61624.4,10,2,0
16,1008,1002,24838.4,10,2,0
16,1008,1002,24850.5,10,2,0
16,1008,1002,58683.7,10,2,0
16,1008,1002,24862.5,10,2,0
16,1008,1002,24862.5,10,2,0
16,1008,1002,24862.5,10,2,0
16,1008,1002,24830.6,10,2,0
16,1008,1003,61631.3,10,2,0
16,1008,1002,58633.4,10,2,0
17,1008,1003,61694,10,2,0
17,1008,1003,24863.5,10,2,0
17,1008,1003,24847.2,10,2,0
17,1008,1003,24883.1,10,2,0
17,1008,1003,81063.9,10,2,0
18,1008,1003,26223.6,10,2,0
10,1008,1002,58626.5,10,2,0
10,1008,1002,58680.5,10,2,0
10,1008,1002,76546,10,2,0
10,1008,1002,58679.4,10,2,0
10,1008,1002,73429.8,10,2,0
10,1008,1002,81023.5,10,2,0
10,1008,1002,81636.6,10,2,0
11,1008,1004,81023.5,10,2,0
11,1008,1004,81636.6,10,2,0
11,1008,1002,24843.7,10,2,0
11,1008,1004,88856.9,10,2,0
11,1008,1003,24824.9,10,2,0
11,1008,1003,24824.9,10,2,0
11,1008,1003,24891.4,10,2,0
11,1008,1002,56336.5,10,2,0
11,1008,1003,51725.4,10,2,0
11,1008,1003,31778.4,10,2,0
11,1008,1003,81063.9,10,2,0
11,1008,1002,56336.5,10,2,0
12,1008,1002,1,3,7,0
12,1008,1002,1,3,4,0
12,1008,1002,1,3,3,0
12,1008,1004,1.01002,4,4,0
12,1008,1002,1,3,3,0
12,1008,1004,1.01002,4,4,0
12,1008,1004,1.01002,4,4,0
13,1008,1002,81023.5,10,2,0
13,1008,1002,81636.6,10,2,0
13,1008,1002,81636.6,10,2,0
14,1008,1004,63654.5,10,2,0
14,1008,1004,88856.9,10,2,0
14,1008,1002,1,3,4,0
14,1008,1002,1,3,4,0
14,1008,1002,1,3,4,0
14,1008,1002,1,3,4,0
14,1008,1002,56336.5,10,2,0
15,1008,1002,26234.5,10,2,0
15,1008,1003,85631.4,10,2,0
15,1008,1002,26234.5,10,2,0
15,1008,1002,92069.4,10,2,0
15,1008,1002,75725.6,10,2,0
15,1008,1002,58673.6,10,2,0
15,1008,1003,51554.2,10,2,0
15,1008,1003,51554.2,10,2,0
17,1008,1003,24863.5,10,2,0
11,1008,1003,81063.9,10,2,0
12,1008,1002,24837.8,10,2,0
12,1008,1002,58628.4,10,2,0
12,1008,1002,61763.1,10,2,0
12,1008,1002,24838.4,10,2,0
14,1008,1002,24838.4,10,2,0
14,1008,1002,84793.8,10,2,0
14,1008,1002,24837.8,10,2,0
14,1008,1002,58628.4,10,2,0
15,1008,1002,24837.8,10,2,0
15,1008,1002,84793.8,10,2,0
15,1008,1002,24843.7,10,2,0
15,1008,1002,58680.5,10,2,0
15,1008,1002,24837.8,10,2,0
15,1008,1002,24876.4,10,2,0
15,1008,1002,76597.2,10,2,0
16,1008,1003,24853.7,10,2,0
16,1008,1003,24900.5,10,2,0
16,1008,1003,92056.3,10,2,0
16,1008,1003,61647,10,2,0
16,1008,1003,24863.5,10,2,0
16,1008,1003,51725.4,10,2,0
16,1008,1003,58645.7,10,2,0
17,1008,1003,92056.3,10,2,0
10,1008,1002,24876.4,10,2,0
10,1008,1002,24864.1,10,2,0
10,1008,1002,21864.2,10,2,0
10,1008,1002,71244.2,10,2,0
11,1008,1003,80566,10,2,0
11,1008,1002,58676.8,10,2,0
11,1008,1002,58628.4,10,2,0
11,1008,1002,24867.9,10,2,0
11,1008,1003,80566,10,2,0
11,1008,1002,58628.4,10,2,0
11,1008,1003,24830.6,10,2,0
11,1008,1002,24885.5,10,2,0
11,1008,1003,72781.3,10,2,0
11,1008,1002,58626.5,10,2,0
12,1008,1003,24859.8,10,2,0
14,1008,1003,24859.8,10,2,0
14,1008,1003,80566,10,2,0
14,1008,1003,80566,10,2,0
14,1008,1003,80435.5,10,2,0
15,1008,1003,85631.4,10,2,0
15,1008,1003,58624.3,10,2,0
15,1008,1003,97855.4,10,2,0
16,1008,1004,90595.4,10,2,0
17,1008,1001,1.01003,4,2,0
10,1008,1001,133023,11,2,0
10,1008,1001,24838.4,10,2,0
10,1008,1001,24857.8,10,2,0
10,1008,1001,24877.6,10,2,0
10,1008,1004,90595.4,10,2,0
10,1008,1002,24891.7,10,2,0
11,1008,1003,80566,10,2,0
11,1008,1003,80435.5,10,2,0
11,1008,1003,80435.5,10,2,0
11,1008,1002,24875.3,10,2,0
11,1008,1002,24877.5,10,2,0
11,1008,1002,61763.1,10,2,0
12,1008,1003,80566,10,2,0
12,1008,1003,80566,10,2,0
12,1008,1003,80566,10,2,0
12,1008,1001,58674.1,10,2,0
12,1008,1002,84793.8,10,2,0
12,1008,1002,86431.4,10,2,0
13,1008,1002,61474.3,10,2,0
13,1008,1002,61474.3,10,2,0
13,1008,1002,24885.5,10,2,0
13,1008,1002,58626.5,10,2,0
13,1008,1001,124862,11,2,0
14,1008,1003,31725.2,10,2,0
14,1008,1003,31725.2,10,2,0
14,1008,1003,31725.2,10,2,0
14,1008,1003,31729.1,10,2,0
14,1008,1001,181375,11,2,0
14,1008,1001,133023,11,2,0
14,1008,1002,24891.7,10,2,0
14,1008,1001,124838,11,2,0
14,1008,1002,24891.7,10,2,0
14,1008,1002,86444.4,10,2,0
14,1008,1002,24891.7,10,2,0
14,1008,1002,86444.4,10,2,0
14,1008,1002,86444.4,10,2,0
14,1008,1002,24867.9,10,2,0
14,1008,1002,24867.9,10,2,0
15,1008,1003,31725.3,10,2,0
15,1008,1003,31729.1,10,2,0
15,1008,1003,58624.3,10,2,0
15,1008,1003,24865.3,10,2,0
15,1008,1004,90596.5,10,2,0
16,1008,1004,90595.4,10,2,0
16,1008,1003,61647,10,2,0
16,1008,1004,90595.4,10,2,0
16,1008,1002,73427.6,10,2,0
17,1008,1001,133023,11,2,0
17,1008,1002,24837.8,10,2,0
10,1008,1003,80435.5,10,2,0
10,1008,1003,31729.1,10,2,0
10,1008,1003,31725.3,10,2,0
10,1008,1003,85631.4,10,2,0
10,1008,1003,51725.4,10,2,0
10,1008,1003,58680.6,10,2,0
11,1008,1002,24853.9,10,2,0
11,1008,1002,61474.3,10,2,0
11,1008,1002,50834.9,10,2,0
11,1008,1002,61763.1,10,2,0
12,1008,1002,24885.5,10,2,0
12,1008,1002,24875.3,10,2,0
12,1008,1002,24877.5,10,2,0
12,1008,1002,24853.9,10,2,0
12,1008,1002,73427.6,10,2,0
12,1008,1002,73427.6,10,2,0
12,1008,1002,24837.8,10,2,0
15,1008,1003,80435.5,10,2,0
15,1008,1002,24838.7,10,2,0
15,1008,1002,24875.3,10,2,0
16,1008,1002,86444.4,10,2,0
16,1008,1001,124871,11,2,0
16,1008,1002,86444.4,10,2,0
16,1008,1001,124885,11,2,0
16,1008,1001,124876,11,2,0
16,1008,1002,24891.7,10,2,0
16,1008,1002,24891.7,10,2,0
16,1008,1001,124876,11,2,0
16,1008,1002,86444.4,10,2,0
16,1008,1002,86444.4,10,2,0
16,1008,1002,24838.4,10,2,0
16,1008,1001,133023,11,2,0
16,1008,1002,24875.3,10,2,0
16,1008,1001,124858,11,2,0
16,1008,1003,80435.5,10,2,0
16,1008,1003,31967.8,10,2,0
10,1008,1001,84786.1,10,2,0
10,1008,1001,124876,11,2,0
10,1008,1001,131968,11,2,0
10,1008,1001,84786.1,10,2,0
10,1008,1001,131968,11,2,0
11,1000,18,24857.6,10,2,0
11,1000,18,24859.4,10,2,0
11,1000,18,31359.2,10,2,0
11,1008,1003,61763.1,10,2,0
11,1000,18,24855.4,10,2,0
11,1008,1003,88836.7,10,2,0
11,1008,1002,24864.1,10,2,0
11,1008,1002,61763.1,10,2,0
11,1008,1002,61763.1,10,2,0
11,1008,1002,84793.8,10,2,0
12,1008,1002,24891.7,10,2,0
12,1008,1002,86444.4,10,2,0
12,1008,1002,86444.4,10,2,0
12,1008,1002,80333.5,10,2,0
13,1008,1001,124876,11,2,0
13,1008,1001,124877,11,2,0
13,1008,1002,58628.4,10,2,0
13,1008,1002,58628.4,10,2,0
14,1008,1002,24875.3,10,2,0
14,1008,1002,73427.6,10,2,0
14,1008,1002,73475.9,10,2,0
14,1008,1001,124844,11,2,0
14,1008,1001,151998,11,2,0
14,1008,1001,151980,11,2,0
15,1008,1002,61474.3,10,2,0
15,1000,20,31357,10,2,0
15,1000,20,31360,10,2,0
15,1000,20,31360,10,2,0
15,1000,20,31372.9,10,2,0
16,1008,1001,124854,11,2,0
16,1008,1001,151998,11,2,0
16,1008,1001,124854,11,2,0
16,1000,20,31372.9,10,2,0
16,1000,20,21779.7,10,2,0
16,1000,20,21773.1,10,2,0
16,1000,20,21773.1,10,2,0
16,1008,1002,24864.1,10,2,0
10,1008,1003,71244.2,10,2,0
11,1008,1002,24891.7,10,2,0
11,1008,1002,24891.7,10,2,0
11,1008,1001,1.01002,4,2,0
11,1000,11,31346.3,10,2,0
11,1000,11,31346.3,10,2,0
11,1000,11,194753,11,2,0
11,1000,11,31346.3,10,2,0
13,1008,1001,171754,11,2,0
13,1008,1001,171754,11,2,0
13,1008,1001,171754,11,2,0
13,1008,1001,124844,11,2,0
13,1008,1001,141436,11,2,0
13,1008,1003,73434.7,10,2,0
13,1008,1001,141436,11,2,0
14,1008,1003,84793.8,10,2,0
14,1008,1003,97855.4,10,2,0
14,1008,1003,56251.7,10,2,0
14,1000,11,24097.5,10,2,0
14,1008,1001,130167,11,2,0
14,1000,11,194753,11,2,0
14,1008,1003,56251.7,10,2,0
14,1008,1003,51078.1,10,2,0
15,1008,1001,124854,11,2,0
15,1008,1001,124876,11,2,0
15,1008,1003,85631.4,10,2,0
15,1008,1003,51078.1,10,2,0
15,1008,1003,73434.7,10,2,0
16,1008,1003,24838.4,10,2,0
16,1008,1003,51725.4,10,2,0
16,1008,1001,1.01003,4,4,0
16,1008,1003,80566,10,2,0
16,1008,1001,124853,11,1,0
16,1008,1001,1.01003,4,2,0
16,1008,1001,124853,11,5,0
16,1008,1001,24853.5,10,2,0
16,1008,1001,1.01003,4,2,0
16,1008,1001,24853.5,10,1,0
